6.59,-5.94,-2.56,-0.02,-0.04,0.10
6.86,-6.38,-3.20,-0.10,-0.15,0.17
7.09,-6.42,-3.68,-0.14,-0.22,0.14
7.03,-7.49,-3.64,-0.31,-0.30,0.14
6.91,-7.55,-3.57,-0.28,-0.20,0.09
6.72,-7.41,-3.34,-0.26,-0.15,0.07
6.69,-7.43,-3.15,-0.24,-0.15,0.09
6.68,-7.45,-3.19,-0.22,-0.18,0.10
7.09,-7.06,-3.87,0.14,0.02,-0.04
7.09,-7.13,-3.68,0.13,-0.03,-0.02
7.30,-7.04,-3.79,0.14,-0.05,-0.00
7.31,-6.90,-3.61,0.11,-0.09,0.01
7.32,-7.05,-3.36,0.06,-0.15,0.06
7.29,-7.21,-4.00,-0.85,0.04,0.69
8.31,-7.39,-4.03,-0.85,0.45,0.59
8.20,-7.04,-3.81,-0.87,0.82,0.53
7.80,-6.65,-3.34,-0.95,1.07,0.55
6.88,-6.30,-2.77,-1.13,1.22,0.60
6.13,-6.27,-2.68,-1.38,1.23,0.74
6.47,-8.56,-6.14,-0.86,1.90,1.25
5.76,-8.77,-6.13,-0.88,1.87,1.25
5.33,-9.07,-5.79,-0.71,1.88,1.21
4.82,-9.04,-6.09,-0.36,1.97,1.09
4.43,-8.46,-6.47,-0.11,1.95,1.00
4.16,-8.61,-6.17,-0.18,-0.17,0.38
3.86,-7.96,-6.78,-0.09,-0.07,0.07
3.44,-7.30,-6.34,-0.06,0.05,-0.19
2.89,-7.06,-5.96,0.07,0.15,-0.38
2.41,-6.68,-5.89,0.19,0.12,-0.54
2.58,-6.70,-5.82,0.28,0.05,-0.66
5.87,-8.42,-2.13,-0.56,-0.30,-0.03
5.53,-8.31,-1.84,-0.91,-0.69,0.37
5.38,-8.37,-1.85,-1.28,-1.07,0.78
5.15,-8.79,-2.18,-1.63,-1.40,1.17
5.46,-9.33,-2.76,-1.91,-1.73,1.48
3.56,-10.25,-6.86,-0.82,-0.74,0.99
3.36,-10.57,-6.79,-0.60,-0.46,0.76
2.73,-10.43,-6.76,-0.35,-0.14,0.55
1.52,-10.26,-6.88,-0.13,0.13,0.34
1.03,-10.16,-6.89,0.01,0.27,0.17
0.61,-8.49,-5.40,0.75,-0.08,-0.09
-0.03,-8.15,-5.27,0.63,-0.48,-0.05
-0.79,-8.22,-4.68,0.51,-0.91,0.01
-1.87,-8.55,-4.36,0.14,-1.40,-0.07
-1.95,-8.68,-4.81,0.00,-1.89,0.02
2.01,-6.53,-10.40,-0.19,-2.05,-1.26
2.59,-6.36,-10.11,-0.18,-1.95,-1.12
2.51,-6.36,-8.78,-0.18,-1.81,-1.10
1.78,-6.54,-7.52,-0.11,-1.68,-1.09
0.81,-6.78,-7.08,-0.02,-1.64,-1.09
2.59,-9.39,-10.08,0.72,-0.50,-1.57
2.13,-8.74,-8.97,0.85,-0.55,-1.54
1.49,-8.22,-8.21,0.81,-0.53,-1.50
0.57,-8.08,-7.57,0.61,-0.55,-1.51
-0.41,-7.81,-7.24,0.49,-0.66,-1.54
3.51,-4.62,-7.51,0.42,-0.29,-1.69
4.58,-5.29,-6.43,0.29,-0.29,-1.51
5.34,-6.08,-5.98,0.34,-0.30,-1.43
5.08,-5.79,-6.15,0.38,-0.35,-1.26
5.44,-5.46,-6.29,0.22,-0.61,-1.00
3.12,-7.85,-9.11,-0.03,-0.78,0.31
2.27,-7.58,-9.01,0.03,-0.89,0.33
2.26,-7.83,-9.15,0.02,-1.06,0.37
2.69,-8.51,-9.40,-0.01,-1.11,0.43
2.72,-9.18,-9.48,-0.01,-1.18,0.49
2.56,-9.46,-9.38,0.04,-1.32,0.56
-0.44,-4.55,-6.36,-0.10,-2.27,0.23
0.33,-4.50,-6.83,-0.46,-2.47,0.34
0.02,-4.95,-7.17,-0.90,-2.68,0.41
-0.53,-5.72,-7.42,-1.32,-2.97,0.55
-0.03,-6.54,-7.63,-1.58,-3.16,0.59
-0.08,-6.26,-13.59,-2.98,-2.58,0.55
0.16,-7.18,-14.97,-2.39,-2.09,0.48
-1.10,-7.06,-15.19,-1.85,-1.38,0.39
-2.55,-6.20,-14.13,-1.43,-0.79,0.25
-4.09,-4.63,-12.22,-1.14,-0.45,0.13
-3.01,-4.36,-10.66,-0.05,-0.22,0.41
-3.90,-3.90,-9.87,0.01,-0.33,0.48
-4.20,-3.19,-9.50,-0.11,-0.54,0.63
-4.53,-2.79,-9.48,-0.35,-0.68,0.74
-4.24,-3.48,-9.94,-0.52,-0.75,0.79
-4.61,-2.68,-10.27,-0.24,-0.07,0.89
-3.48,-3.99,-10.39,-0.15,0.08,0.77
-4.32,-4.15,-11.71,0.19,0.51,0.60
-4.64,-3.55,-12.77,0.37,0.82,0.50
-4.22,-3.45,-12.24,0.34,1.16,0.35
-4.52,-2.73,-10.79,-0.21,0.25,-0.32
-3.57,-2.49,-11.35,-0.30,0.12,-0.24
-3.26,-2.52,-12.02,-0.34,0.08,-0.20
-3.29,-2.23,-12.44,-0.34,-0.08,-0.09
-3.79,-3.51,-12.16,-0.41,-0.89,0.57
-4.07,-3.05,-12.24,-0.40,-0.99,0.61
-3.90,-2.72,-11.83,-0.43,-1.13,0.67
-3.79,-2.58,-11.52,-0.39,-1.23,0.73
-3.95,-2.55,-11.83,-0.42,-1.25,0.75
-4.55,-2.35,-11.35,-0.06,-0.56,0.21
-4.81,-2.03,-11.36,0.07,-0.45,0.16
-5.10,-1.77,-11.40,0.15,-0.38,0.13
-5.49,-1.40,-11.36,0.16,-0.36,0.19
-5.38,-1.42,-11.07,0.09,-0.34,0.26
-5.73,-1.68,-9.76,0.11,0.31,0.02
-5.58,-1.97,-10.14,0.14,0.38,-0.00
-5.37,-2.34,-10.52,0.17,0.46,-0.07
-5.49,-2.27,-10.72,0.25,0.53,-0.12
-5.62,-1.75,-10.87,0.29,0.56,-0.14
-5.18,-1.87,-11.05,-0.28,-0.19,0.35
-5.33,-1.89,-11.42,-0.24,-0.12,0.31
-5.12,-1.91,-11.43,-0.17,0.08,0.27
-4.90,-2.21,-11.37,-0.06,0.31,0.17
-5.05,-2.35,-11.40,0.08,0.46,0.04
-5.71,-1.60,-11.36,-0.16,0.08,0.11
-5.31,-1.64,-11.24,-0.13,0.18,0.08
-5.26,-1.68,-11.03,-0.07,0.25,0.05
-5.58,-1.38,-10.88,-0.05,0.25,0.05
-5.55,-1.13,-10.61,-0.13,0.16,0.08
-5.33,-0.92,-10.71,-0.03,0.04,-0.06
-5.35,-0.92,-10.64,-0.01,-0.01,-0.03
-5.19,-0.92,-10.63,-0.05,-0.05,0.01
-5.21,-1.22,-10.64,-0.08,-0.10,0.04
-5.10,-1.36,-10.70,-0.09,-0.15,0.05
-5.45,-0.92,-10.94,0.31,0.06,-0.08
-5.65,-0.90,-10.77,0.26,-0.01,-0.02
-5.95,-1.15,-10.86,0.22,-0.11,0.03
-5.91,-1.32,-11.09,0.22,-0.18,0.08
-5.77,-1.29,-11.40,0.23,-0.17,0.09
-5.15,-2.24,-11.25,0.00,-0.25,0.08
-5.28,-2.09,-11.09,0.05,-0.14,0.01
-5.50,-1.84,-10.68,0.06,-0.10,-0.01
-6.38,-1.23,-10.44,0.08,-0.11,0.09
-5.33,-1.38,-10.23,0.07,-0.18,0.21
-5.71,-1.78,-10.38,0.16,-0.04,-0.05
-5.64,-1.85,-10.32,0.19,0.09,-0.07
-5.46,-1.86,-10.13,0.22,0.17,-0.07
-5.48,-1.70,-9.92,0.19,0.11,-0.08
-5.31,-1.24,-9.59,0.07,-0.07,-0.02
-5.14,-2.12,-10.60,0.25,0.05,-0.02
-5.51,-1.52,-10.65,0.25,0.06,0.02
-5.56,-1.57,-10.65,0.23,0.06,0.10
-5.48,-2.00,-10.69,0.23,0.09,0.11
-5.59,-2.21,-10.69,0.25,0.15,0.08
-5.04,-2.58,-10.32,0.03,-0.04,0.09
-5.14,-2.51,-10.50,0.05,-0.00,0.09
-5.15,-2.55,-10.60,0.09,0.04,0.10
-5.12,-2.63,-10.51,0.12,0.09,0.09
-5.35,-2.59,-10.44,0.14,0.11,0.08
-5.44,-2.58,-10.34,0.00,-0.19,0.05
-5.34,-2.60,-10.42,0.01,-0.19,0.07
-5.09,-2.64,-10.43,-0.02,-0.20,0.08
-4.98,-2.57,-10.33,-0.09,-0.23,0.04
-5.45,-2.32,-10.19,-0.12,-0.24,0.03
-6.14,-2.29,-10.11,-0.22,-0.40,0.25
-6.13,-2.07,-10.08,-0.16,-0.39,0.27
-5.93,-1.79,-9.92,-0.15,-0.41,0.29
-6.08,-1.42,-9.76,-0.17,-0.45,0.35
-6.44,-1.35,-9.74,-0.22,-0.56,0.43
-6.65,-1.78,-9.48,0.07,-0.11,0.22
-6.25,-2.05,-9.74,0.05,-0.12,0.19
-5.85,-2.33,-10.17,0.10,0.09,0.10
-5.96,-2.15,-10.08,0.22,0.29,0.04
-6.10,-1.65,-9.83,0.33,0.32,0.04
-6.39,-1.87,-9.49,-0.06,-0.08,0.09
-6.28,-1.81,-9.54,-0.07,-0.06,0.09
-6.40,-1.72,-9.52,-0.07,-0.03,0.08
-6.53,-1.69,-9.60,-0.06,-0.03,0.08
-6.48,-1.80,-9.76,-0.08,-0.04,0.08
-6.35,-1.73,-9.80,-0.10,-0.10,0.05
-6.34,-1.75,-9.88,-0.08,-0.08,0.06
-6.27,-1.76,-9.91,-0.06,-0.04,0.06
-6.31,-1.65,-9.82,-0.07,-0.04,0.08
-6.33,-1.54,-9.67,-0.09,-0.05,0.13
-6.20,-1.81,-9.90,-0.01,-0.06,0.07
-6.13,-1.76,-10.00,0.01,-0.04,0.08
-6.13,-1.74,-10.00,0.04,-0.00,0.08
-6.22,-1.70,-9.89,0.05,0.03,0.09
-6.30,-1.76,-9.86,0.06,0.04,0.10
-6.36,-1.80,-9.70,0.08,0.07,0.08
-6.32,-1.82,-9.63,0.09,0.09,0.07
-6.19,-1.92,-9.67,0.11,0.12,0.07
-6.13,-1.91,-9.72,0.14,0.16,0.07
-6.13,-1.75,-9.82,0.17,0.19,0.07
-6.17,-1.61,-9.79,0.16,0.23,0.07
-6.22,-0.29,-9.07,-0.11,-0.31,0.17
-6.16,-0.69,-9.54,-0.31,-0.44,0.27
-6.81,-1.67,-10.68,-0.44,-0.58,0.30
-6.28,-2.62,-11.11,-0.40,-0.58,0.26
-6.28,-2.62,-10.97,-0.
